Id,componentnumber,strongcompnum,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,modularity_class,stat_inf_class,clustering,eigencentrality
1660,1,4208,1,2,3,1,2,3,9,0.221455,0.237388,44.321441,0.004691,0.002059,0.000056,9,43,0,0.002098
5273,1,583,14,4,18,14,4,18,7,0.249779,0.276636,5583.240444,0.025965,0.003131,0.000257,9,151,0.078431,0.177862
2780,1,3444,3,3,6,3,3,6,9,0.272241,0.304448,647.220391,0.023927,0.005681,0.000061,4,43,0.133333,0.025827
3669,1,4207,1,1,2,1,1,2,6,0.259475,0.298876,4.039816,0.004691,0.000455,0.000056,4,213,0,0.002098
3447,1,1834,5,0,5,5,0,5,0,0,0,0,0.034716,0,0.000074,3,19,0.25,0.062133
6601,1,4206,1,0,1,1,0,1,0,0,0,0,0.004691,0,0.000056,3,19,0,0.002098
5295,1,1720,4,0,4,4,0,4,0,0,0,0,0.00561,0,0.000151,3,188,0,0.007147
7060,1,2742,2,5,7,2,5,7,7,0.320392,0.357172,95.797883,0.011827,0.018098,0.000059,5,32,0.095238,0.011419
1090,1,4205,1,3,4,1,3,4,9,0.263273,0.285817,48.829867,0.004691,0.003393,0.000056,3,153,0,0.002098
1238,1,4204,2,14,16,2,14,16,7,0.295254,0.317205,3289.123535,0.004847,0.015655,0.000059,7,32,0.0625,0.002948
6795,1,4201,1,0,1,1,0,1,0,0,0,0,0.004691,0,0.000056,3,19,0,0.002098
3800,1,2808,5,3,8,5,3,8,5,0.37931,0.510606,359.538846,0.008028,0.001108,0.000111,3,131,0.017857,0.016875
6162,1,674,4,0,4,4,0,4,0,0,0,0,0.010049,0,0.000142,10,214,0,0.017173
2100,1,4200,1,0,1,1,0,1,0,0,0,0,0.004691,0,0.000056,3,19,0,0.002098
4144,1,1766,9,3,12,9,3,12,8,0.304069,0.339488,8268.555589,0.032479,0.013544,0.000122,3,171,0.068182,0.051629
7052,1,1683,2,0,2,2,0,2,0,0,0,0,0.004877,0,0.000075,7,19,0,0.005558
4648,1,4199,1,0,1,1,0,1,0,0,0,0,0.004691,0,0.000056,3,19,0,0.002098
3942,1,1384,5,3,8,5,3,8,9,0.210594,0.227047,5214.212451,0.01822,0.001777,0.000075,3,55,0.017857,0.025824
6171,1,4197,1,0,1,1,0,1,0,0,0,0,0.004691,0,0.000056,3,19,0,0.002098
2229,1,1586,7,0,7,7,0,7,0,0,0,0,0.00896,0,0.000132,9,130,0,0.018765
3245,1,1786,6,7,13,6,7,13,8,0.27039,0.308461,17659.00617,0.033173,0.017963,0.000082,3,246,0.070513,0.062446
5254,1,4196,1,1,2,1,1,2,6,0.27451,0.309524,6.227778,0.004691,0.000296,0.000056,3,19,0,0.002098
2111,1,3407,5,6,11,5,6,11,10,0.272226,0.308922,1203.803729,0.015267,0.017737,0.000076,9,114,0.109091,0.016668
5463,1,1440,8,0,8,8,0,8,0,0,0,0,0.007726,0,0.000154,10,204,0.017857,0.038591
4186,1,4195,1,0,1,1,0,1,0,0,0,0,0.004691,0,0.000056,3,19,0,0.002098
1493,1,4194,1,1,2,1,1,2,8,0.203306,0.22169,15.572364,0.004691,0.00018,0.000056,7,239,0,0.002098
3021,1,2189,6,7,13,6,7,13,8,0.302831,0.345305,14935.0817,0.011942,0.028023,0.000082,7,66,0.064103,0.02746
4600,1,2023,3,4,7,3,4,7,7,0.317236,0.35325,545.096357,0.015212,0.015455,0.000066,10,13,0.119048,0.025973
5962,1,4192,1,0,1,1,0,1,0,0,0,0,0.004691,0,0.000056,3,19,0,0.002098
738,1,4941,1,14,15,1,14,15,7,0.296516,0.322944,1342.847866,0.000567,0.008484,0.000057,4,88,0.185714,0.001086
4179,1,2474,8,3,11,8,3,11,9,0.217067,0.242841,927.864361,0.003387,0.000722,0.000101,4,88,0.190909,0.018934
2329,1,3356,5,15,20,5,15,20,10,0.233425,0.256411,822.229047,0.002332,0.005844,0.000071,4,88,0.207895,0.005543
2112,1,2991,2,1,3,2,1,3,3,0.4,0.458333,3.650679,0.001677,0.00047,0.00006,4,112,0.333333,0.005291
3544,1,5939,0,3,3,0,3,3,8,0.21647,0.229985,0,0,0.001266,0.000056,3,131,0.166667,0
1157,1,5938,1,6,7,1,6,7,8,0.230556,0.24038,1120.694083,0.000043,0.001092,0.000071,3,131,0.02381,0.000757
584,1,5940,0,2,2,0,2,2,13,0.201031,0.221462,0,0,0.001459,0.000056,7,146,0,0
1590,1,4590,2,8,10,2,8,10,12,0.236836,0.263722,2681.013342,0.000481,0.002138,0.000084,7,146,0.044444,0.002826
2155,1,1589,7,0,7,7,0,7,0,0,0,0,0.003221,0,0.000208,14,151,0.02381,0.031401
7066,1,51,7,0,7,7,0,7,0,0,0,0,0.000837,0,0.002415,1,215,0.047619,0.045652
586,1,5942,0,1,1,0,1,1,10,0.165652,0.177163,0,0,0,0.000056,1,16,0,0
1491,1,5941,1,2,3,1,2,3,9,0.198353,0.219002,1060,0,0.000732,0.000103,1,16,0.166667,0.000757
1298,1,4147,2,14,16,2,14,16,9,0.295204,0.328232,2212.69411,0.001058,0.02309,0.000066,1,213,0.020833,0.002204
2926,1,2646,3,3,6,3,3,6,10,0.186916,0.237675,163.373863,0.001434,0.000582,0.000072,9,114,0.033333,0.006126
2520,1,4142,1,4,5,1,4,5,8,0.259963,0.280568,182.522735,0.000743,0.003484,0.000061,9,83,0,0.001348
588,1,5943,0,1,1,0,1,1,7,0.289388,0.312833,0,0,0.00283,0.000056,5,8,0,0
589,1,5944,0,1,1,0,1,1,8,0.231716,0.255724,0,0,0.001313,0.000056,4,192,0,0
590,1,5945,0,1,1,0,1,1,11,0.17686,0.184783,0,0,0.000049,0.000056,4,67,0,0
591,1,5946,0,7,7,0,7,7,11,0.226139,0.246015,0,0,0.002488,0.000056,1,235,0.02381,0
5606,1,2949,2,1,3,2,1,3,5,0.372549,0.419298,130.00138,0.000127,0.001822,0.000087,9,126,0,0.003097
592,1,5949,0,6,6,0,6,6,8,0.264151,0.286209,0,0,0.001682,0.000056,6,223,0,0
4298,1,5948,1,7,8,1,7,8,9,0.21753,0.233361,50.059524,0.000057,0.000886,0.000063,6,223,0.142857,0.000757
3987,1,2445,5,3,8,5,3,8,8,0.242119,0.268511,649.430426,0.007974,0.001232,0.000082,6,220,0.053571,0.019808
2688,1,911,7,1,8,7,1,8,1,1,1,45.747648,0.000497,0.000151,0.00015,6,223,0.160714,0.013178
594,1,5950,0,3,3,0,3,3,11,0.255479,0.290123,0,0,0.005055,0.000056,3,48,0,0
4614,1,3707,7,2,9,7,2,9,9,0.212355,0.239239,214.018286,0.002091,0.0001,0.000172,3,48,0,0.006515
595,1,5952,0,6,6,0,6,6,9,0.266037,0.291304,0,0,0.005245,0.000056,1,96,0.033333,0
1296,1,5951,1,1,2,1,1,2,1,1,1,0,0.000178,0.000395,0.000063,1,96,0.5,0.000757
6531,1,1500,8,0,8,8,0,8,0,0,0,0,0.011618,0,0.00022,1,96,0.017857,0.025721
837,1,4128,1,7,8,1,7,8,7,0.304659,0.33132,2779.078199,0.001033,0.006839,0.000059,3,241,0.035714,0.001138
7097,1,924,4,0,4,4,0,4,0,0,0,0,0.003607,0,0.000135,6,82,0,0.024439
3501,1,440,10,0,10,10,0,10,0,0,0,0,0.00755,0,0.000268,9,56,0.144444,0.054448
810,1,4095,1,9,10,1,9,10,8,0.263145,0.285095,41.739259,0.001033,0.005166,0.000059,9,60,0.066667,0.001138
2338,1,4092,1,4,5,1,4,5,7,0.278408,0.305926,320.000843,0.001033,0.01891,0.000059,9,60,0.3,0.001138
597,1,5953,0,1,1,0,1,1,12,0.163109,0.177666,0,0,0.00013,0.000056,6,65,0,0
598,1,5954,0,2,2,0,2,2,11,0.150231,0.163061,0,0,0.000201,0.000056,10,56,0,0
6793,1,580,11,0,11,11,0,11,0,0,0,0,0.00231,0,0.000427,10,56,0.009091,0.022458
600,1,5955,0,3,3,0,3,3,10,0.191535,0.20054,0,0,0.000239,0.000056,10,214,0,0
1207,1,4495,2,2,4,2,2,4,9,0.221788,0.235304,1927.781559,0.00113,0.000014,0.000073,7,214,0,0.00252
7042,1,399,4,0,4,4,0,4,0,0,0,0,0.001077,0,0.000129,10,214,0,0.02513
601,1,5957,0,4,4,0,4,4,7,0.289738,0.313731,0,0,0.00532,0.000056,9,60,0.083333,0
3421,1,375,8,0,8,8,0,8,0,0,0,0,0.006485,0,0.000356,9,60,0.017857,0.102185
3689,1,5956,1,2,3,1,2,3,1,1,1,2,0.000181,0.000332,0.000067,9,60,0,0.000757
602,1,5958,0,5,5,0,5,5,7,0.297845,0.322896,0,0,0.01008,0.000056,5,79,0.25,0
839,1,2574,5,5,10,5,5,10,11,0.167722,0.228344,946.926525,0.002651,0.001412,0.000095,4,234,0.033333,0.013624
2209,1,5033,2,5,7,2,5,7,10,0.201479,0.22202,59.651464,0.000278,0.001466,0.000069,4,234,0.119048,0.001625
603,1,5960,0,3,3,0,3,3,9,0.179233,0.192449,0,0,0.000146,0.000056,14,78,0,0
2097,1,3880,2,1,3,2,1,3,8,0.215836,0.232183,527.140933,0.002103,0.001362,0.000072,10,78,0,0.002908
5244,1,5959,1,1,2,1,1,2,7,0.245714,0.279125,14.666667,0.000005,0.000175,0.000071,14,78,0,0.000757
3935,1,1807,6,6,12,6,6,12,6,0.312021,0.349387,1779.356021,0.011609,0.017108,0.000098,9,111,0.106061,0.038899
4902,1,2780,6,4,10,6,4,10,6,0.287719,0.340041,362.055227,0.009133,0.002985,0.000078,9,139,0.011111,0.021584
4209,1,1382,6,4,10,6,4,10,7,0.308987,0.34601,3254.328489,0.002254,0.015293,0.000095,9,33,0.255556,0.00777
2618,1,4574,3,14,17,3,14,17,8,0.276091,0.302805,1273.853348,0.001527,0.014784,0.000069,10,139,0.025735,0.003452
605,1,5961,0,10,10,0,10,10,7,0.320832,0.349591,0,0,0.013135,0.000056,6,123,0.066667,0
3720,1,5962,0,2,2,0,2,2,10,0.174777,0.191764,0,0,0.000392,0.000056,1,109,0,0
1345,1,4651,2,12,14,2,12,14,8,0.246502,0.265004,1828.028726,0.000788,0.002301,0.000061,10,32,0.016484,0.002141
719,1,4643,1,24,25,1,24,25,8,0.272608,0.297227,400.348399,0.000706,0.009297,0.000057,1,108,0.021667,0.001068
5532,1,1248,12,1,13,12,1,13,1,1,1,180.453978,0.008185,0.000132,0.000186,1,16,0.070513,0.036597
5139,1,1411,3,1,4,3,1,4,2,0.666667,0.75,141.609089,0.001508,0.000052,0.000074,1,16,0.083333,0.011311
3390,1,4086,2,1,3,2,1,3,9,0.19376,0.216599,5.4,0.000734,0.000248,0.000072,10,34,0.166667,0.002071
1977,1,3235,4,8,12,4,8,12,8,0.262295,0.287014,1064.249581,0.002311,0.006371,0.000084,1,246,0.007576,0.007204
608,1,5964,0,15,15,0,15,15,10,0.227511,0.25495,0,0,0.008679,0.000056,10,167,0.038095,0
827,1,5963,1,7,8,1,7,8,9,0.229627,0.248357,368.792197,0.000295,0.001548,0.000059,7,46,0,0.000757
5763,1,945,4,1,5,4,1,5,1,1,1,53.186226,0.000396,0.000079,0.000167,10,56,0.05,0.005489
6692,1,3081,5,3,8,5,3,8,6,0.326057,0.366736,528.692915,0.007285,0.009966,0.000081,4,129,0.053571,0.016125
5406,1,1184,5,2,7,5,2,7,6,0.242188,0.305376,225.335971,0.001105,0.000271,0.000269,7,167,0.02381,0.004646
5340,1,1828,11,1,12,11,1,12,10,0.179732,0.213838,1621.443753,0.00544,0.000077,0.000183,4,120,0,0.02344
1013,1,5778,1,1,2,1,1,2,1,1,1,2,0.000019,0.000008,0.000074,4,120,0,0.000851
610,1,5965,0,1,1,0,1,1,9,0.209302,0.221753,0,0,0.000148,0.000056,9,202,0,0
611,1,5966,0,3,3,0,3,3,10,0.193659,0.209778,0,0,0.000559,0.000056,7,48,0.166667,0
3767,1,5967,0,1,1,0,1,1,8,0.224317,0.238544,0,0,0.000301,0.000056,7,5,0,0
613,1,5968,0,2,2,0,2,2,7,0.307078,0.342061,0,0,0.012534,0.000056,3,28,0,0
2297,1,4413,2,3,5,2,3,5,7,0.308773,0.343903,736.609831,0.000362,0.012402,0.000077,9,239,0.05,0.002056
5548,1,2132,2,1,3,2,1,3,5,0.265306,0.333333,12.265241,0.0011,0.000358,0.000066,1,239,0,0.006151
5438,1,3023,2,2,4,2,2,4,8,0.235906,0.252415,438.038935,0.000302,0.000424,0.000078,5,153,0,0.002367
2624,1,4276,1,0,1,1,0,1,0,0,0,0,0.000246,0,0.000061,3,51,0,0.001026
5287,1,2263,3,1,4,3,1,4,9,0.250419,0.267259,448.995471,0.015264,0.000767,0.000078,6,51,0.083333,0.022714
616,1,5969,0,3,3,0,3,3,9,0.21977,0.230378,0,0,0.000383,0.000056,3,67,0.166667,0
5160,1,969,10,2,12,10,2,12,4,0.385965,0.450758,3273.135257,0.002172,0.000236,0.000208,3,81,0.121212,0.028797
618,1,5970,0,4,4,0,4,4,7,0.31524,0.340108,0,0,0.007843,0.000056,5,221,0.333333,0
619,1,5971,0,1,1,0,1,1,7,0.245064,0.262295,0,0,0.001116,0.000056,4,7,0,0
620,1,5973,0,10,10,0,10,10,9,0.235191,0.262571,0,0,0.003732,0.000056,7,218,0.122222,0
4126,1,2989,4,4,8,4,4,8,9,0.23288,0.257093,2417.369824,0.000368,0.003113,0.000119,7,218,0.178571,0.004145
6321,1,454,11,1,12,11,1,12,5,0.364865,0.411728,1235.263332,0.014691,0.00262,0.000384,7,218,0.113636,0.124306
6628,1,1386,8,0,8,8,0,8,0,0,0,0,0.007284,0,0.00022,7,28,0.017857,0.032442
7062,1,5972,2,3,5,2,3,5,10,0.190767,0.206338,238.496039,0.000128,0.000981,0.000076,7,218,0.2,0.001514
621,1,5975,0,12,12,0,12,12,8,0.263348,0.285742,0,0,0.015011,0.000056,10,150,0.045455,0
2570,1,5974,1,1,2,1,1,2,10,0.136364,0.167921,5.2,0.000511,0.000048,0.00006,14,55,0,0.000757
4638,1,2639,2,1,3,2,1,3,2,0.666667,0.75,15.116667,0.000585,0.000555,0.000074,10,56,0,0.002568
4199,1,2230,9,4,13,9,4,13,5,0.317972,0.37343,1080.095299,0.005459,0.001727,0.000145,7,82,0.038462,0.020545
4968,1,2072,3,4,7,3,4,7,6,0.313752,0.359504,292.762405,0.002052,0.012048,0.000072,10,183,0.071429,0.010172
3956,1,1783,9,4,13,9,4,13,7,0.319669,0.354697,3512.759214,0.020784,0.015108,0.000117,10,56,0.115385,0.046077
709,1,5163,2,1,3,2,1,3,11,0.21298,0.229555,2048.884135,0.000659,0.000863,0.000083,14,83,0,0.001619
7122,1,16,9,0,9,9,0,9,0,0,0,0,0.001487,0,0.001011,9,236,0,0.02009
6768,1,26,9,0,9,9,0,9,0,0,0,0,0.003839,0,0.000505,10,83,0.055556,0.07984
6394,1,2100,4,1,5,4,1,5,1,1,1,20.345957,0.000887,0.000238,0.000079,12,12,0,0.00759
2954,1,3044,7,6,13,7,6,13,10,0.207586,0.235945,955.175221,0.009688,0.002823,0.000087,1,13,0.019231,0.021406
6200,1,5354,1,0,1,1,0,1,0,0,0,0,0.000075,0,0.000064,1,12,0,0.000857
6932,1,5977,0,3,3,0,3,3,8,0.278371,0.300908,0,0,0.005589,0.000056,10,202,0.166667,0
5060,1,5976,1,1,2,1,1,2,1,1,1,1,0.00019,0.000798,0.000071,10,202,0,0.000757
625,1,5978,0,1,1,0,1,1,7,0.238719,0.253876,0,0,0.00003,0.000056,9,61,0,0
3771,1,3808,5,6,11,5,6,11,6,0.313193,0.348738,1760.624668,0.00087,0.014459,0.000127,9,61,0.045455,0.004599
627,1,5980,0,3,3,0,3,3,9,0.209558,0.219023,0,0,0.000032,0.000056,14,65,0.166667,0
2456,1,4218,3,3,6,3,3,6,10,0.210635,0.227138,472.331949,0.000278,0.000876,0.000078,14,65,0.133333,0.002997
4351,1,5979,1,2,3,1,2,3,1,1,1,2,0.000001,0.000092,0.000071,3,65,0,0.000757
628,1,5981,0,3,3,0,3,3,8,0.225913,0.242627,0,0,0.001698,0.000056,8,29,0,0
3141,1,3313,3,2,5,3,2,5,8,0.219787,0.233914,684.367222,0.015073,0.000678,0.000091,8,29,0,0.020869
629,1,5982,0,3,3,0,3,3,10,0.2472,0.274155,0,0,0.002333,0.000056,5,217,0,0
3471,1,867,6,3,9,6,3,9,9,0.217222,0.2368,8546.801996,0.009777,0.002283,0.000147,9,134,0.069444,0.047309
3002,1,5123,1,5,6,1,5,6,10,0.187711,0.203725,34.554762,0.000638,0.001487,0.000061,14,55,0.066667,0.000944
5998,1,5983,0,1,1,0,1,1,9,0.190397,0.205813,0,0,0.000854,0.000056,4,189,0,0
5168,1,1351,12,5,17,12,5,17,8,0.234492,0.265476,5864.52769,0.025121,0.001941,0.000296,4,189,0.055147,0.061447
3602,1,5984,0,2,2,0,2,2,7,0.275511,0.292903,0,0,0.00179,0.000056,3,239,0,0
1575,1,4435,2,2,4,2,2,4,8,0.235923,0.253289,43.534287,0.00111,0.00114,0.000083,3,239,0,0.002334
634,1,5985,0,1,1,0,1,1,8,0.263855,0.282628,0,0,0.003536,0.000056,1,185,0,0
3945,1,5986,0,3,3,0,3,3,8,0.237442,0.251336,0,0,0.003004,0.000056,10,226,0.166667,0
636,1,5987,0,2,2,0,2,2,12,0.175733,0.185142,0,0,0.000038,0.000056,14,83,0,0
5796,1,4486,3,0,3,3,0,3,0,0,0,0,0.000459,0,0.000142,14,110,0,0.002372
637,1,5989,0,3,3,0,3,3,12,0.192916,0.20997,0,0,0.003738,0.000056,12,112,0.166667,0
669,1,5988,1,0,1,1,0,1,0,0,0,0,0.000127,0,0.000071,12,112,0,0.000757
7079,1,5640,1,0,1,1,0,1,0,0,0,0,0.000188,0,0.000061,9,4,0,0.000851
2487,1,5639,1,3,4,1,3,4,12,0.216524,0.243825,39.829891,0.000188,0.000857,0.000061,9,4,0.083333,0.000851
5193,1,634,17,7,24,17,7,24,7,0.280859,0.317311,6800.706222,0.015974,0.007637,0.000241,9,4,0.054348,0.119312
6000,1,300,10,1,11,10,1,11,5,0.364865,0.411728,372.919064,0.01728,0.00262,0.00028,7,4,0.1,0.120949
4091,1,2167,5,3,8,5,3,8,6,0.320307,0.354124,1277.105954,0.009935,0.015104,0.000114,9,208,0.142857,0.034836
4714,1,2682,8,8,16,8,8,16,9,0.223442,0.254604,413.16877,0.007257,0.006804,0.000087,10,161,0.05,0.021283
1084,1,5783,1,7,8,1,7,8,10,0.244772,0.27704,1907.390665,0.000166,0.007203,0.000063,9,212,0.071429,0.000851
1494,1,4175,2,0,2,2,0,2,0,0,0,0,0.000341,0,0.000075,4,227,0,0.002024
5076,1,4174,3,0,3,3,0,3,0,0,0,0,0.000373,0,0.000082,4,68,0,0.0027
6466,1,1914,4,1,5,4,1,5,1,1,1,544.254015,0.011161,0.000744,0.000077,4,94,0.05,0.038326
1815,1,4173,2,0,2,2,0,2,0,0,0,0,0.000371,0,0.000066,4,227,0,0.001801
4991,1,4172,2,2,4,2,2,4,10,0.172611,0.190885,32.435854,0.001193,0.000521,0.00006,7,53,0.166667,0.002082
4297,1,1479,7,6,13,7,6,13,12,0.189827,0.242293,5134.324869,0.008128,0.005776,0.000142,4,80,0.044872,0.02448
641,1,5990,0,15,15,0,15,15,8,0.298839,0.325834,0,0,0.010467,0.000056,8,151,0.057143,0
3965,1,3064,3,4,7,3,4,7,8,0.214652,0.227932,1064.985996,0.001316,0.000876,0.000072,10,151,0,0.003642
2086,1,3736,4,2,6,4,2,6,10,0.225692,0.243793,1231.181048,0.005748,0.00119,0.000079,4,111,0.033333,0.008843
6014,1,676,25,6,31,25,6,31,6,0.345324,0.438194,7199.837421,0.009093,0.005329,0.00057,10,214,0.002151,0.04898
5128,1,3463,3,6,9,3,6,9,11,0.207012,0.228783,1687.795384,0.001316,0.002953,0.000073,10,151,0.041667,0.003231
642,1,5991,0,1,1,0,1,1,8,0.226504,0.24532,0,0,0.000432,0.000056,10,56,0,0
643,1,5992,0,6,6,0,6,6,8,0.243185,0.256929,0,0,0.004034,0.000056,1,96,0.233333,0
644,1,5993,0,1,1,0,1,1,10,0.1821,0.189572,0,0,0.000167,0.000056,14,12,0,0
646,1,5995,0,5,5,0,5,5,9,0.200341,0.213497,0,0,0.00161,0.000056,3,152,0.2,0
6901,1,3260,3,3,6,3,3,6,8,0.247194,0.268945,2771.240944,0.015367,0.002836,0.000074,3,152,0.033333,0.022303
3904,1,5994,1,5,6,1,5,6,7,0.291429,0.34895,51.666667,0.000055,0.003112,0.000065,3,152,0.133333,0.000757
4286,1,3380,3,1,4,3,1,4,4,0.4,0.486111,24.051135,0.00058,0.000267,0.000081,3,152,0.25,0.003558
6798,1,235,9,0,9,9,0,9,0,0,0,0,0.023487,0,0.000253,3,152,0.069444,0.115179
4035,1,5996,0,13,13,0,13,13,7,0.300034,0.326766,0,0,0.009663,0.000056,4,46,0.038462,0
3502,1,3566,2,2,4,2,2,4,10,0.218909,0.23874,243.146513,0.015268,0.002034,0.000063,10,46,0.166667,0.020112
648,1,5997,0,1,1,0,1,1,1,1,1,0,0,0.000077,0.000056,11,210,0,0
5991,1,2772,9,0,9,9,0,9,0,0,0,0,0.002259,0,0.000237,11,210,0,0.010832
649,1,5998,0,1,1,0,1,1,7,0.289388,0.312833,0,0,0.00283,0.000056,5,8,0,0
796,1,4935,1,7,8,1,7,8,10,0.236526,0.260813,25.640351,0.000367,0.003757,0.000058,4,120,0.285714,0.001523
3796,1,3353,3,1,4,3,1,4,10,0.193923,0.204083,942.779992,0.000535,0.000403,0.000087,3,94,0,0.003257
6878,1,146,5,0,5,5,0,5,0,0,0,0,0.005373,0,0.000624,4,22,0.05,0.092651
1321,1,4934,1,12,13,1,12,13,7,0.315907,0.34222,6447.485455,0.000367,0.017664,0.000058,5,67,0.012821,0.001523
947,1,4933,1,2,3,1,2,3,8,0.254412,0.272812,920.901928,0.000367,0.001369,0.000058,3,192,0.166667,0.001523
3603,1,3387,2,0,2,2,0,2,0,0,0,0,0.015306,0,0.000062,5,8,0,0.020879
651,1,5999,0,1,1,0,1,1,3,0.466667,0.52381,0,0,0.000055,0.000056,3,47,0,0
652,1,6001,0,5,5,0,5,5,9,0.229435,0.262406,0,0,0.016935,0.000056,5,81,0.1,0
1707,1,6000,1,2,3,1,2,3,8,0.217339,0.226099,1167.179837,0.000576,0.000037,0.000065,5,81,0,0.000757
1195,1,6002,0,1,1,0,1,1,10,0.171405,0.183214,0,0,0.000034,0.000056,14,226,0,0
7099,1,4522,3,2,5,3,2,5,9,0.206532,0.227108,637.594579,0.001014,0.001515,0.000117,14,226,0.1,0.002767
1315,1,5351,1,0,1,1,0,1,0,0,0,0,0,0,0.000106,1,167,0,0.000857
655,1,6003,0,1,1,0,1,1,9,0.190977,0.20711,0,0,0.000072,0.000056,14,65,0,0
2036,1,4006,4,11,15,4,11,15,9,0.237665,0.255832,3065.547022,0.004809,0.004031,0.000086,1,177,0.028571,0.007162
5600,1,996,7,0,7,7,0,7,0,0,0,0,0.004538,0,0.000179,10,69,0.02381,0.028708
657,1,6006,0,3,3,0,3,3,10,0.205691,0.245823,0,0,0.007389,0.000056,3,207,0,0
3684,1,6005,1,3,4,1,3,4,5,0.390244,0.491667,12.5,0.000251,0.001284,0.000071,3,207,0.083333,0.000757
2900,1,6004,1,1,2,1,1,2,9,0.212402,0.231577,376.666667,0.000251,0.001547,0.000071,3,207,0,0.000757
658,1,6007,0,1,1,0,1,1,9,0.260725,0.282667,0,0,0.002263,0.000056,3,94,0,0
3261,1,2941,3,2,5,3,2,5,1,1,1,1024.259174,0.001437,0.000538,0.000098,2,126,0,0.006783
659,1,6009,0,4,4,0,4,4,9,0.261479,0.281899,0,0,0.002178,0.000056,8,18,0,0
2252,1,6008,2,2,4,2,2,4,7,0.305367,0.340008,903.548006,0.000074,0.012371,0.000115,8,18,0,0.001514
3947,1,2097,2,0,2,2,0,2,0,0,0,0,0.000359,0,0.000077,3,200,0,0.003841
661,1,6010,0,2,2,0,2,2,9,0.224719,0.234909,0,0,0.00247,0.000056,3,43,0,0
6388,1,1207,5,0,5,5,0,5,0,0,0,0,0.025866,0,0.000115,3,43,0.1,0.057918
4165,1,6012,0,8,8,0,8,8,9,0.256619,0.2758,0,0,0.005392,0.000056,9,200,0.017857,0
1255,1,6011,1,5,6,1,5,6,7,0.295299,0.320035,1308.328813,0.000183,0.008014,0.000061,4,200,0.1,0.000757
1250,1,6013,0,5,5,0,5,5,9,0.22254,0.238054,0,0,0.000553,0.000056,12,90,0.15,0
2475,1,5620,2,3,5,2,3,5,9,0.214307,0.241435,322.870071,0.000524,0.00113,0.000077,12,90,0.2,0.001795
5747,1,746,15,3,18,15,3,18,7,0.256125,0.304886,5683.930276,0.008463,0.002492,0.000322,5,236,0.03268,0.108052
5101,1,1153,15,6,21,15,6,21,9,0.205008,0.258273,3316.017937,0.002876,0.001419,0.000228,4,112,0.064286,0.044837
2234,1,3670,1,5,6,1,5,6,11,0.219885,0.23888,1.083333,0.00032,0.002797,0.000059,4,20,0.166667,0.001016
3156,1,3415,2,2,4,2,2,4,11,0.288503,0.329274,295.604551,0.001381,0.012525,0.00006,9,169,0,0.004215
2027,1,71,8,2,10,8,2,10,2,0.666667,0.75,731.924527,0.001808,0.000671,0.000251,10,62,0.088889,0.023949
2541,1,2239,3,0,3,3,0,3,0,0,0,0,0.001214,0,0.000069,12,67,0.333333,0.007313
6461,1,221,14,0,14,14,0,14,0,0,0,0,0.007002,0,0.000361,1,132,0.142857,0.081816
6484,1,1456,13,2,15,13,2,15,2,0.75,0.833333,279.609656,0.006134,0.000572,0.000245,12,71,0.085714,0.036247
666,1,6017,0,6,6,0,6,6,10,0.189052,0.200701,0,0,0.000935,0.000056,5,204,0.433333,0
1314,1,6015,2,10,12,2,10,12,9,0.229605,0.248133,5499.273324,0.000064,0.003318,0.000074,5,204,0.181818,0.001701
2828,1,3524,5,6,11,5,6,11,9,0.198171,0.213175,3437.506467,0.000284,0.001068,0.000099,5,204,0.154545,0.005458
6170,1,327,10,2,12,10,2,12,1,1,1,1090.164289,0.001695,0.001404,0.000533,5,204,0.159091,0.042242
1233,1,6016,2,6,8,2,6,8,10,0.188612,0.199614,106.37403,0.000034,0.000933,0.000075,5,204,0.285714,0.001514
3615,1,3060,6,8,14,6,8,14,9,0.216929,0.253381,2370.873224,0.006331,0.003591,0.000102,5,204,0.115385,0.015735
3829,1,1378,6,6,12,6,6,12,9,0.230104,0.252954,3371.559799,0.004724,0.001777,0.000093,7,94,0.037879,0.022153
1501,1,3803,4,13,17,4,13,17,9,0.249671,0.268234,2339.183314,0.002487,0.004781,0.000071,7,94,0.014706,0.005406
6527,1,4579,2,1,3,2,1,3,2,0.571429,0.625,6.586329,0.001609,0.000344,0.000061,10,94,0,0.002789
671,1,6018,0,1,1,0,1,1,12,0.168369,0.174636,0,0,0,0.000056,4,136,0,0
5587,1,5459,2,2,4,2,2,4,7,0.25,0.28731,88.792373,0.000156,0.001333,0.000082,7,45,0,0.001607
5091,1,1458,11,4,15,11,4,15,8,0.272512,0.321843,1896.080964,0.006614,0.003725,0.000257,9,71,0.042857,0.031385
822,1,5458,1,2,3,1,2,3,10,0.20261,0.217804,56.909907,0.000156,0.000148,0.000059,9,157,0.166667,0.000851
3699,1,2877,4,11,15,4,11,15,7,0.26509,0.30204,1558.422018,0.000368,0.00407,0.000084,6,223,0.133333,0.004212
5623,1,1389,2,1,3,2,1,3,3,0.5,0.566667,7.333333,0.000251,0.001523,0.00007,7,110,0,0.002954
