Id,Degree,Weighted Degree,pageranks,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
1617,2,2,0.000078,0,0,0.00118,7,0.23311,0.239075,7124
4677,3,3,0.000061,0.333333,1,0.001702,7,0.238438,0.244672,163.844823
3646,21,21,0.000257,0.161905,34,0.098246,6,0.339027,0.360973,18028.53151
6609,17,17,0.000199,0.139706,19,0.024188,7,0.29315,0.306645,3965.247571
492,7,7,0.00011,0,0,0.00527,7,0.261602,0.270852,1200.1814
3266,12,12,0.000143,0.166667,11,0.016222,7,0.283593,0.295945,1584.522636
720,3,3,0.000057,0.333333,1,0.030427,7,0.300126,0.317868,747.086368
1683,8,8,0.000118,0.035714,1,0.020489,7,0.296381,0.309838,1501.714047
221,7,7,0.000099,0.333333,7,0.036953,7,0.305035,0.32279,1144.186495
724,15,15,0.000198,0.228571,24,0.110143,6,0.348923,0.372695,16000.96154
2407,7,7,0.000102,0.285714,6,0.030094,7,0.298529,0.314562,1729.103824
2931,27,27,0.000326,0.119658,42,0.119535,7,0.343556,0.366163,22628.45292
3396,10,10,0.000142,0.2,9,0.032998,7,0.306848,0.323255,6559.91611
1113,3,3,0.000054,0.333333,1,0.013108,7,0.282324,0.294725,60.54788
6841,4,4,0.000077,0.166667,1,0.003807,7,0.26275,0.27217,1603.827019
725,12,12,0.000153,0.212121,14,0.017839,7,0.284397,0.296581,2123.285731
1599,17,17,0.000215,0.029412,4,0.013397,7,0.28524,0.296896,4039.822679
6596,11,11,0.000143,0.381818,21,0.011787,7,0.279149,0.290225,4307.49733
5335,2,2,0.000042,0,0,0.003863,7,0.265403,0.275206,48.241788
6645,24,24,0.000302,0.105072,29,0.064936,6,0.330765,0.351055,40761.15579
6529,13,13,0.000162,0.307692,24,0.013538,7,0.278941,0.290255,1264.889229
2113,1,1,0.000031,0,0,0.001446,7,0.241345,0.248426,0
7116,15,15,0.00018,0.219048,23,0.015748,7,0.281331,0.293559,2266.797406
5171,4,4,0.000073,0.166667,1,0.003081,7,0.256028,0.265412,177.700661
1573,2,2,0.000043,0,0,0.001757,7,0.245834,0.253376,19.807492
4912,3,3,0.000057,0.333333,1,0.021662,7,0.291459,0.308057,1906.812014
6857,7,7,0.000108,0,0,0.009465,7,0.272874,0.284587,1978.187951
2756,8,8,0.000119,0.107143,3,0.030309,7,0.300709,0.317894,5351.255157
729,1,1,0.000034,0,0,0.001621,7,0.241796,0.248446,0
730,7,7,0.000094,0.238095,5,0.015094,7,0.285869,0.297572,477.606583
731,2,2,0.000062,1,1,0.001162,8,0.234159,0.2417,0
1797,8,8,0.000137,0.25,7,0.035799,7,0.305728,0.323346,15365.40389
3872,2,2,0.000062,1,1,0.001162,8,0.234159,0.2417,0
732,2,2,0.000054,1,1,0.001226,8,0.233729,0.241825,0
3857,14,14,0.000185,0.153846,14,0.059539,6,0.323144,0.341584,10067.13614
2835,7,7,0.000102,0.285714,6,0.046885,6,0.314959,0.335296,1998.933043
4216,5,5,0.000081,0,0,0.004171,7,0.250176,0.258978,422.837459
2207,5,5,0.000079,0.4,4,0.015923,7,0.273313,0.288038,381.689534
4249,12,12,0.000155,0.090909,6,0.079878,6,0.336307,0.358999,17074.51567
4116,12,12,0.000152,0.212121,14,0.083359,6,0.339836,0.361626,9509.488139
5154,18,18,0.000221,0.150327,23,0.094852,6,0.336832,0.35942,12866.9849
3963,9,9,0.000116,0.166667,6,0.031951,6,0.305244,0.320405,2155.428879
5131,5,5,0.000076,0.3,3,0.033273,6,0.30661,0.324049,908.965121
1413,8,8,0.00011,0.035714,1,0.03424,7,0.309178,0.326341,2576.285138
3124,12,12,0.000168,0.212121,14,0.058773,7,0.319478,0.338324,10778.11011
1823,3,3,0.000054,0.333333,1,0.016789,7,0.281343,0.296055,167.224902
4370,15,15,0.000179,0.342857,36,0.020017,7,0.285057,0.297736,3630.707981
2903,9,9,0.00012,0.638889,23,0.008885,7,0.263197,0.273529,912.512522
3167,5,5,0.000069,0.2,2,0.006729,7,0.260188,0.269513,135.877224
6568,4,4,0.000058,0.166667,1,0.006425,7,0.256683,0.265561,51.960179
4492,2,2,0.000048,1,1,0.001233,7,0.23735,0.244452,0
5520,8,8,0.000139,0.071429,2,0.024467,7,0.295484,0.311985,11562.82027
741,2,2,0.000053,1,1,0.000955,7,0.222316,0.227904,0
3923,8,8,0.000121,0.035714,1,0.024977,7,0.301014,0.315709,4326.900127
5844,1,1,0.000035,0,0,0.000503,8,0.216572,0.221846,0
5011,6,6,0.000093,0.066667,1,0.014209,7,0.27868,0.292848,1811.94053
5549,5,5,0.000087,0.2,2,0.015366,7,0.280667,0.29421,1701.235567
2477,2,2,0.000049,0,0,0.001067,8,0.232843,0.239099,24.189741
6699,4,4,0.000066,0.333333,2,0.009022,7,0.272759,0.283303,335.015784
3631,13,13,0.000174,0.051282,4,0.021388,6,0.292392,0.30571,6041.594082
3921,16,16,0.000188,0.191667,23,0.019272,6,0.283458,0.295471,2622.096994
5343,10,10,0.000138,0.044444,2,0.029759,6,0.304136,0.321071,6851.08212
4761,4,4,0.000075,0,0,0.022934,6,0.297073,0.313357,1843.711136
4273,5,5,0.000085,0.2,2,0.023205,7,0.293343,0.308822,2371.622675
6203,9,9,0.000127,0.111111,4,0.041379,7,0.307722,0.325342,5607.364567
1934,14,14,0.000189,0.087912,8,0.071541,7,0.334617,0.355321,25318.88813
4010,4,4,0.000088,0,0,0.002298,7,0.246276,0.253366,241.185493
4506,12,12,0.000161,0.075758,5,0.010612,7,0.27387,0.284978,3142.215464
5375,7,7,0.000099,0,0,0.014855,7,0.283176,0.297066,3990.077819
746,3,3,0.000055,1,3,0.007442,7,0.276216,0.286829,0
3897,14,14,0.000182,0.164835,15,0.042942,7,0.316063,0.333365,10891.89905
747,2,2,0.000057,0,0,0.000703,8,0.220663,0.22615,18.289887
6929,3,3,0.00007,0,0,0.006156,7,0.268503,0.278812,3950.820268
2418,1,1,0.000031,0,0,0.002253,7,0.252794,0.261271,0
2372,5,5,0.000089,0,0,0.004858,7,0.263197,0.272891,552.275462
750,1,1,0.000031,0,0,0.003217,7,0.25544,0.264194,0
1593,14,14,0.000199,0.043956,4,0.037059,7,0.309245,0.327386,18247.48247
1631,4,4,0.00007,0.666667,4,0.002626,7,0.2444,0.251261,77.581456
4767,9,9,0.000127,0.083333,3,0.022351,7,0.297594,0.312616,3402.971803
2124,8,8,0.000126,0.035714,1,0.015456,7,0.283008,0.29625,9221.506344
5181,4,4,0.00007,0,0,0.004535,7,0.254582,0.263224,1207.989183
4727,10,10,0.00014,0.422222,19,0.008517,7,0.267978,0.278308,1851.074669
754,2,2,0.000082,0,0,0.001246,7,0.23024,0.235934,7124
4435,1,1,0.000056,0,0,0.000254,8,0.187155,0.190166,0
755,3,3,0.000054,0.333333,1,0.012985,7,0.279499,0.291459,142.538787
6020,12,12,0.000192,0.151515,10,0.013642,7,0.281487,0.293915,9944.303874
6520,4,4,0.000067,0.5,3,0.008867,7,0.280766,0.291395,316.417603
2484,14,14,0.000187,0.054945,5,0.062388,7,0.327045,0.346879,10779.84967
777,11,11,0.000158,0.218182,12,0.016096,7,0.283763,0.296739,1485.837733
3636,1,1,0.000035,0,0,0.000545,8,0.219663,0.225316,0
3761,4,4,0.000069,0.833333,5,0.003759,7,0.258874,0.2679,40.951148
1715,20,20,0.000283,0.142105,27,0.034886,7,0.308281,0.323714,21974.75696
5496,7,7,0.000132,0.095238,2,0.004961,7,0.25997,0.269347,8143.589944
6641,1,1,0.000035,0,0,0.000578,8,0.216928,0.222058,0
757,3,3,0.000054,0,0,0.005403,7,0.262074,0.272118,164.381047
758,3,3,0.000066,0.333333,1,0.001876,8,0.232441,0.240274,835.768714
4716,3,3,0.00007,0,0,0.001008,8,0.217763,0.223195,131.936135
760,7,7,0.0001,0.095238,2,0.012842,7,0.277259,0.290242,2929.09955
1775,27,27,0.000369,0.102564,36,0.045622,6,0.312541,0.32712,27878.35212
761,2,2,0.000043,0,0,0.002577,7,0.247233,0.254215,25.486569
762,3,3,0.000054,0.333333,1,0.025545,6,0.302844,0.318856,317.909127
970,3,3,0.000058,0,0,0.00968,7,0.277442,0.289351,414.503167
3530,1,1,0.000035,0,0,0.001159,7,0.2444,0.252531,0
766,8,8,0.000115,0.357143,10,0.008913,7,0.264545,0.275248,623.683209
3332,9,9,0.000124,0.166667,6,0.018156,7,0.289787,0.302818,2546.422199
5683,13,13,0.000175,0.358974,28,0.020767,7,0.291709,0.304145,1782.924279
1174,5,5,0.000077,0.2,2,0.009923,7,0.274133,0.285361,479.9507
2408,11,11,0.000154,0.6,33,0.01529,7,0.276893,0.289074,376.117883
767,1,1,0.000033,0,0,0.000905,8,0.230747,0.236844,0
768,5,5,0.000088,0.1,1,0.027438,7,0.295141,0.312441,5391.462146
6113,5,5,0.000081,0.1,1,0.00972,7,0.278016,0.289012,473.301209
2406,2,2,0.000064,0,0,0.000642,8,0.214279,0.21955,10.014303
770,3,3,0.000076,0.666667,2,0.001754,7,0.244887,0.252738,2053.191123
2720,3,3,0.000098,0.333333,1,0.000947,8,0.215198,0.22044,7124
771,1,1,0.000031,0,0,0.002666,8,0.257044,0.265561,0
772,1,1,0.000047,0,0,0.000257,9,0.18312,0.186175,0
2628,3,3,0.000091,0,0,0.001033,8,0.224162,0.229859,7144.182802
773,3,3,0.000056,0.666667,2,0.029435,7,0.295386,0.312546,20.577701
3318,1,1,0.000032,0,0,0.005352,7,0.255331,0.264674,0
6310,5,5,0.000074,0,0,0.009962,7,0.281933,0.292581,1670.627038
780,3,3,0.000049,0.333333,1,0.004253,7,0.252409,0.260349,25.767395
782,4,4,0.000073,0.166667,1,0.021317,7,0.294946,0.309356,1967.974806
1061,2,2,0.000047,0,0,0.001409,8,0.239875,0.246334,72.158668
1417,4,4,0.000066,0.833333,5,0.003188,8,0.249798,0.257514,8.106685
3601,8,8,0.000113,0.5,14,0.013402,7,0.279862,0.292609,1575.858941
4790,5,5,0.000075,0.6,6,0.005587,7,0.262547,0.271699,201.564162
784,1,1,0.000035,0,0,0.000492,8,0.221824,0.226809,0
785,8,8,0.000109,0.178571,5,0.03564,7,0.307908,0.323295,2269.155746
6515,5,5,0.000076,0.2,2,0.027385,7,0.287461,0.305041,2360.863069
2398,18,18,0.000232,0.111111,17,0.099118,7,0.338769,0.361718,21570.76114
6052,7,7,0.000108,0.142857,3,0.02363,6,0.302985,0.316138,7909.184368
1330,2,2,0.000051,0,0,0.001237,8,0.233883,0.240258,218.540316
791,2,2,0.000045,0,0,0.014422,7,0.286928,0.300959,701.124554
2021,20,20,0.000267,0.031579,6,0.017026,7,0.29052,0.30328,13399.4545
6160,9,9,0.000131,0.194444,7,0.016016,7,0.286524,0.297934,1107.65507
5074,1,1,0.00003,0,0,0.007381,7,0.277281,0.287402,0
6236,30,30,0.000344,0.112644,49,0.104211,6,0.33927,0.361055,22772.4705
1800,3,3,0.000049,1,3,0.020176,7,0.293705,0.305391,0
4692,6,6,0.000086,0.133333,2,0.015001,7,0.288368,0.300131,1532.684201
4969,3,3,0.000063,0,0,0.009227,7,0.280567,0.291179,3115.001055
3207,3,3,0.000055,0,0,0.01375,7,0.292692,0.304704,544.50872
5439,4,4,0.000059,0.166667,1,0.011072,7,0.282805,0.293763,105.100415
3450,9,9,0.000114,0.194444,7,0.030787,7,0.296319,0.309925,2211.424979
5920,15,15,0.000194,0.085714,9,0.06785,6,0.329663,0.349792,23036.72458
5992,7,7,0.0001,0.095238,2,0.014252,7,0.29244,0.303697,997.453746
4303,15,15,0.00019,0.085714,9,0.0216,7,0.300392,0.313163,6367.379864
1803,16,16,0.000192,0.108333,13,0.0285,7,0.301613,0.314834,7264.041988
2991,3,3,0.000052,0,0,0.029686,7,0.306781,0.322776,691.021411
2257,24,24,0.000284,0.094203,26,0.064255,6,0.324616,0.342175,16495.47344
2022,15,15,0.000174,0.171429,18,0.041112,6,0.308562,0.323282,5151.918586
6663,5,5,0.000102,0,0,0.006594,7,0.267988,0.277776,8074.812119
4850,15,15,0.000183,0.12381,13,0.047033,7,0.31975,0.336918,8428.226162
2757,4,4,0.000069,0,0,0.007649,7,0.276291,0.286463,634.953335
3821,13,13,0.000155,0.064103,5,0.013417,7,0.280689,0.292817,2273.571107
2956,8,8,0.000121,0.107143,3,0.02304,7,0.29798,0.311274,6227.843605
3574,13,13,0.00017,0.012821,1,0.016956,7,0.287658,0.298531,1110.832689
797,1,1,0.000031,0,0,0.010315,7,0.281165,0.292544,0
798,2,2,0.000048,0,0,0.020624,7,0.291292,0.307669,741.559954
825,5,5,0.000087,0.2,2,0.00935,7,0.274799,0.28601,422.204699
4512,4,4,0.000069,0,0,0.024105,7,0.296024,0.313024,1708.256256
5718,3,3,0.000058,0,0,0.004578,7,0.261689,0.271128,291.129142
7012,9,9,0.000143,0.027778,1,0.008022,7,0.270871,0.281128,2211.466829
3632,2,2,0.000044,1,1,0.004644,7,0.252803,0.261598,0
801,1,1,0.000032,0,0,0.005224,7,0.248396,0.258242,0
4564,1,1,0.000059,0,0,0.000242,9,0.172147,0.174786,0
803,1,1,0.000035,0,0,0.000418,8,0.209503,0.214288,0
804,3,3,0.000055,0.333333,1,0.02693,7,0.30024,0.316207,108.878455
805,4,4,0.000074,0.333333,2,0.002102,7,0.233676,0.239831,359.590657
5930,5,5,0.000082,0.2,2,0.003865,7,0.25182,0.25987,902.233008
3618,9,9,0.000127,0.027778,1,0.023179,7,0.296764,0.311309,4891.247789
1613,12,12,0.000148,0.075758,5,0.027648,7,0.301128,0.315728,3958.306408
293,1,1,0.00003,0,0,0.003799,7,0.265284,0.274355,0
2573,9,9,0.000133,0.055556,2,0.030375,6,0.303955,0.321001,9878.793948
2532,7,7,0.000094,0.142857,3,0.014941,7,0.286951,0.298334,267.088301
3719,4,4,0.000064,0,0,0.006285,7,0.273062,0.283173,479.256253
6718,5,5,0.000075,0.4,4,0.032624,7,0.30661,0.322427,264.788946
808,2,2,0.000044,0,0,0.014695,7,0.287809,0.301669,86.278329
2884,2,2,0.000045,0,0,0.001677,8,0.242793,0.249802,22.188593
1230,1,1,0.000036,0,0,0.00059,8,0.220725,0.226671,0
3135,1,1,0.000036,0,0,0.00059,8,0.220725,0.226671,0
1504,2,2,0.000043,0,0,0.002101,8,0.249213,0.257873,21.776739
3198,31,31,0.000322,0.202151,94,0.09045,6,0.331827,0.350718,15894.31493
6262,9,9,0.000117,0.25,9,0.021003,7,0.296221,0.311331,4542.447426
1971,15,15,0.00022,0.066667,7,0.01169,6,0.273324,0.285053,17645.29643
813,3,3,0.000056,0,0,0.002751,7,0.250316,0.25778,125.041037
814,1,1,0.000032,0,0,0.011082,7,0.279302,0.291362,0
815,13,13,0.000237,0.064103,5,0.025969,7,0.294568,0.312418,27259.44603
2227,3,3,0.000059,0,0,0.013663,7,0.287021,0.299324,676.904704
1498,3,3,0.000062,0,0,0.001663,7,0.238638,0.246678,108.516954
2912,2,2,0.000047,0,0,0.002379,7,0.250044,0.258213,107.783116
3599,8,8,0.000137,0,0,0.004971,7,0.262247,0.272067,2048.566415
2643,1,1,0.000037,0,0,0.000788,8,0.227549,0.235204,0
4296,5,5,0.000091,0.2,2,0.003381,7,0.253207,0.262569,333.96515
3227,3,3,0.000073,0.333333,1,0.001592,7,0.236632,0.244349,28.797678
816,1,1,0.000033,0,0,0.013754,7,0.285,0.298859,0
2555,17,17,0.000255,0.029412,4,0.027259,7,0.299219,0.314115,9122.514862
6142,12,12,0.000153,0.136364,9,0.04086,7,0.315461,0.331746,2434.300862
7029,14,14,0.000199,0,0,0.010462,7,0.279237,0.290136,3128.648884
4232,17,17,0.000211,0.073529,10,0.04985,6,0.321235,0.340381,15851.45523
819,3,3,0.000059,0.333333,1,0.003652,7,0.24844,0.256623,207.866974
1896,10,10,0.000191,0.022222,1,0.006208,7,0.266365,0.276717,13838.61004
5316,6,6,0.000086,0.066667,1,0.015878,7,0.289317,0.301791,1284.388939
821,2,2,0.00005,0,0,0.001487,8,0.24558,0.253065,21.815498
5928,6,6,0.00011,0.066667,1,0.011313,7,0.277551,0.289934,6956.58374
769,9,9,0.00014,0.083333,3,0.04256,7,0.31791,0.335304,9759.041505
1220,1,1,0.000039,0,0,0.000448,8,0.212629,0.217587,0
4065,8,8,0.000113,0.178571,5,0.007519,7,0.261718,0.271022,562.753013
3213,6,6,0.000089,0.066667,1,0.006105,7,0.263713,0.273603,696.700362
6993,6,6,0.000114,0.066667,1,0.005919,7,0.258668,0.268657,7854.447201
2494,1,1,0.000037,0,0,0.000372,8,0.205515,0.210252,0
828,5,5,0.000091,0.1,1,0.024735,7,0.298855,0.315835,2830.186966
4180,2,2,0.000048,0,0,0.005983,7,0.273177,0.283556,38.13952
2366,4,4,0.000086,0,0,0.001878,8,0.24106,0.248901,212.70735
2723,7,7,0.000114,0.047619,1,0.032918,6,0.306491,0.323846,10482.25638
5652,8,8,0.000106,0.321429,9,0.007947,7,0.268534,0.278699,805.096264
4099,4,4,0.000081,0,0,0.002517,7,0.244308,0.251167,1487.093572
4763,2,2,0.000042,0,0,0.00464,7,0.266624,0.276009,45.476174
2614,33,33,0.000357,0.19697,104,0.106657,6,0.33446,0.354802,19326.99557
3146,23,23,0.00027,0.13834,35,0.057021,7,0.318322,0.336441,17571.28405
1422,8,8,0.000104,0.035714,1,0.020166,7,0.296455,0.309439,1334.507355
7061,1,1,0.000031,0,0,0.001229,7,0.238926,0.244892,0
5908,2,2,0.000045,0,0,0.004003,7,0.258978,0.267693,144.188191
2373,2,2,0.000044,0,0,0.003392,7,0.249449,0.257481,152.647146
6679,1,1,0.000034,0,0,0.000677,8,0.224806,0.230448,0
6106,1,1,0.000034,0,0,0.000677,8,0.224806,0.230448,0
2668,12,12,0.0002,0.090909,6,0.008332,7,0.271553,0.28244,10050.00602
5236,7,7,0.000097,0.095238,2,0.015624,7,0.279291,0.292169,1956.464521
2551,5,5,0.00009,0,0,0.016291,7,0.287832,0.302376,2767.052965
833,2,2,0.000044,0,0,0.022728,7,0.295827,0.311919,279.521031
3473,14,14,0.000195,0.087912,8,0.012064,7,0.269091,0.280957,4422.208855
836,1,1,0.000035,0,0,0.000583,8,0.213919,0.220158,0
3893,4,4,0.000071,0.5,3,0.003349,7,0.25709,0.266296,59.458594
840,2,2,0.000056,0,0,0.001681,7,0.247766,0.256101,30.875761
5678,2,2,0.000056,0,0,0.008594,7,0.265898,0.277434,895.964656
842,2,2,0.000043,0,0,0.024611,7,0.297346,0.314027,166.421787
844,2,2,0.000042,1,1,0.018871,7,0.289599,0.303275,0
845,2,2,0.00005,0,0,0.012482,7,0.283526,0.295619,1352.678898
846,3,3,0.000071,0,0,0.00202,8,0.246574,0.254626,394.861684
2565,2,2,0.000055,0,0,0.001025,8,0.234198,0.241244,27.277872
4612,7,7,0.000112,0.095238,2,0.037299,7,0.310783,0.328289,7851.57396
1236,13,13,0.000192,0.051282,4,0.031894,7,0.304891,0.319017,12390.74301
847,2,2,0.000056,0,0,0.008611,7,0.266087,0.277607,525.410249
848,2,2,0.00006,1,1,0.001765,7,0.232691,0.238854,0
6204,2,2,0.00006,1,1,0.001765,7,0.232691,0.238854,0
849,3,3,0.000053,0,0,0.010156,6,0.276302,0.287927,173.84838
1747,1,1,0.000035,0,0,0.000358,8,0.201664,0.205894,0
1627,7,7,0.000103,0.095238,2,0.007298,7,0.258799,0.268878,870.076862
851,2,2,0.000077,0,0,0.004635,7,0.260636,0.269231,7124
1210,1,1,0.000054,0,0,0.000308,8,0.206755,0.210917,0
852,7,7,0.000105,0.238095,5,0.005529,7,0.26956,0.279384,608.828396
1555,9,9,0.000123,0.083333,3,0.04741,6,0.317414,0.335778,7512.337831
3789,6,6,0.000095,0.266667,4,0.031913,7,0.304461,0.321325,2748.545743
1316,17,17,0.00023,0.044118,6,0.010381,7,0.277486,0.289086,6921.503906
6872,14,14,0.000184,0.142857,13,0.015354,7,0.289717,0.301647,4119.744366
1810,4,4,0.000067,0.666667,4,0.002843,7,0.251562,0.260193,44.778864
853,9,9,0.000133,0.083333,3,0.009187,7,0.270132,0.281073,4701.002734
4422,12,12,0.000152,0.212121,14,0.03146,7,0.298629,0.31336,3321.256174
4204,8,8,0.000118,0.142857,4,0.007145,7,0.26486,0.274687,824.411079
5514,2,2,0.000043,0,0,0.009058,7,0.269376,0.280023,265.005004
855,5,5,0.000088,0.1,1,0.032758,7,0.309675,0.32759,3353.854519
956,2,2,0.000046,0,0,0.003508,8,0.258602,0.267356,9.366953
856,9,9,0.000129,0.138889,5,0.015492,7,0.283165,0.294947,5757.319847
1596,5,5,0.000076,0,0,0.00956,7,0.273575,0.284847,626.067891
2402,11,11,0.000172,0.090909,5,0.013759,7,0.286168,0.298123,11631.72357
5306,2,2,0.000046,0,0,0.000953,8,0.225832,0.231751,10.374574
857,5,5,0.00008,0.2,2,0.038609,7,0.315349,0.333686,2641.676664
3569,18,18,0.000259,0.058824,9,0.055826,6,0.324942,0.342487,28511.25635
874,17,17,0.000223,0.066176,9,0.033938,6,0.307842,0.323457,8673.849214
3525,4,4,0.000086,0,0,0.004086,7,0.261209,0.270574,5935.899551
4661,3,3,0.00006,0,0,0.002972,7,0.25696,0.265941,203.816694
7014,4,4,0.000066,0,0,0.005371,7,0.27081,0.280761,191.553743
5544,1,1,0.000034,0,0,0.001602,7,0.251332,0.26006,0
1795,12,12,0.000152,0.151515,10,0.017773,7,0.290781,0.303089,3695.836491
3414,2,2,0.000046,0,0,0.002848,8,0.259516,0.268142,53.142374
1945,4,4,0.000071,0.333333,2,0.003777,8,0.25961,0.268616,916.114989
3257,7,7,0.000112,0.142857,3,0.008678,7,0.273166,0.284165,2855.868481
2280,1,1,0.000032,0,0,0.002338,8,0.257155,0.265684,0
2069,13,13,0.000175,0.076923,6,0.015968,7,0.282637,0.295085,10080.73781
4879,1,1,0.000032,0,0,0.002338,8,0.257155,0.265684,0
3944,1,1,0.000032,0,0,0.002338,8,0.257155,0.265684,0
7003,10,10,0.000161,0,0,0.011421,7,0.286743,0.297327,6974.365069
860,2,2,0.000043,0,0,0.003128,8,0.254892,0.263331,29.563423
861,1,1,0.000038,0,0,0.001006,8,0.235654,0.243725,0
862,4,4,0.0001,0,0,0.001917,7,0.244065,0.251717,6326.522891
6648,11,11,0.000161,0.018182,1,0.008233,7,0.272884,0.283753,5357.173227
4376,2,2,0.000069,0,0,0.000524,8,0.197823,0.201834,22.446085
1754,1,1,0.000034,0,0,0.00044,8,0.21499,0.21978,0
5103,10,10,0.000154,0.066667,3,0.008764,7,0.273859,0.284151,8218.665718
864,3,3,0.000055,0,0,0.004106,7,0.250263,0.25881,301.720875
865,1,1,0.000032,0,0,0.021546,7,0.293972,0.30987,0
866,2,2,0.000058,0,0,0.000951,8,0.232259,0.238203,321.268078
2473,2,2,0.000057,0,0,0.000842,8,0.220588,0.226277,114.758138
5543,9,9,0.000131,0.055556,2,0.024261,7,0.301984,0.315477,9537.221985
867,3,3,0.000055,0.333333,1,0.00256,7,0.253,0.261079,163.983542
2436,6,6,0.000088,0.133333,2,0.007361,7,0.270214,0.280376,675.441752
870,1,1,0.000034,0,0,0.000559,8,0.223005,0.228339,0
871,3,3,0.000054,0,0,0.02777,7,0.30095,0.316867,482.510896
2452,3,3,0.000057,0.333333,1,0.001878,7,0.236091,0.242659,11.046435
5155,9,9,0.000141,0.111111,4,0.031596,7,0.308121,0.324214,8400.806829
873,2,2,0.000048,0,0,0.001807,7,0.244024,0.251846,115.42816
7107,16,16,0.00029,0,0,0.010721,7,0.281021,0.292551,23449.93803
5341,8,8,0.000101,0.107143,3,0.012604,7,0.277291,0.288535,446.142453
5855,9,9,0.000145,0.194444,7,0.02378,7,0.300976,0.314654,8715.816948
3814,5,5,0.000078,0.3,3,0.015857,7,0.288649,0.301495,524.009264
5281,5,5,0.000078,0.2,2,0.024091,7,0.296406,0.311572,879.148756
6934,6,6,0.000099,0,0,0.009581,7,0.273859,0.285652,2430.405519
2939,7,7,0.000096,0.142857,3,0.010313,6,0.283695,0.294454,602.834245
6411,4,4,0.000067,0.166667,1,0.025086,7,0.295202,0.312532,925.879391
3024,2,2,0.000044,0,0,0.005048,7,0.253081,0.261829,118.067538
2261,1,1,0.000033,0,0,0.002684,7,0.244065,0.25104,0
7015,8,8,0.000131,0.142857,4,0.038577,7,0.310905,0.328731,11234.46126
5975,1,1,0.000033,0,0,0.002684,7,0.244065,0.25104,0
1299,3,3,0.000057,0,0,0.004393,7,0.253514,0.262118,522.152513
4075,5,5,0.000076,0.1,1,0.011745,7,0.275086,0.28751,661.133932
3584,3,3,0.000055,0.666667,2,0.005846,7,0.266914,0.276905,59.651647
3666,8,8,0.000117,0.071429,2,0.038843,7,0.305035,0.325054,7180.127823
5505,3,3,0.000054,0.333333,1,0.004314,7,0.252025,0.2601,265.683233
3407,4,4,0.000069,0.166667,1,0.008504,7,0.272352,0.283192,238.828362
4998,2,2,0.00005,0,0,0.003023,7,0.244761,0.251811,68.708203
7086,1,1,0.000033,0,0,0.002684,7,0.244065,0.25104,0
5220,1,1,0.000033,0,0,0.002684,7,0.244065,0.25104,0
2982,8,8,0.000114,0.035714,1,0.009615,7,0.273933,0.285481,1860.000091
1350,11,11,0.000147,0.109091,6,0.066936,6,0.331457,0.352533,8134.87136
2083,1,1,0.000033,0,0,0.002684,7,0.244065,0.25104,0
1824,1,1,0.000033,0,0,0.002684,7,0.244065,0.25104,0
1218,4,4,0.000065,0.333333,2,0.007702,7,0.272633,0.283186,195.434298
5323,4,4,0.000069,0,0,0.012391,7,0.280412,0.292136,1953.323428
2216,2,2,0.000045,0,0,0.003313,7,0.245503,0.252779,23.580232
5330,6,6,0.000095,0.133333,2,0.006497,7,0.266295,0.276462,735.090219
3797,20,20,0.000273,0.1,19,0.072535,6,0.332944,0.35448,29354.0352
3040,5,5,0.000083,0.2,2,0.005709,7,0.254138,0.263173,797.129325
4855,6,6,0.000093,0.2,3,0.010636,7,0.271108,0.283051,1219.016016
5066,4,4,0.000065,0.333333,2,0.010265,7,0.268655,0.280016,204.902047
3466,4,4,0.000068,0,0,0.00741,7,0.265383,0.275765,656.696498
4629,7,7,0.000105,0.095238,2,0.011479,7,0.277054,0.289669,1600.010187
3924,2,2,0.000045,0,0,0.012907,7,0.271781,0.285886,415.58855
6279,6,6,0.000087,0.2,3,0.032413,7,0.302407,0.320107,1032.695102
4896,4,4,0.000069,0.166667,1,0.031938,7,0.306874,0.325323,2753.829375
3252,4,4,0.000069,0.166667,1,0.028792,7,0.296517,0.314125,1899.391715
823,6,6,0.000096,0.066667,1,0.022638,7,0.302291,0.316614,3050.246115
2172,2,2,0.00008,0,0,0.002912,7,0.244082,0.251134,7124
4369,1,1,0.000033,0,0,0.002684,7,0.244065,0.25104,0
2355,4,4,0.000066,0,0,0.014041,7,0.277011,0.29096,1656.755195
6986,24,24,0.000352,0.032609,9,0.041161,7,0.312007,0.329817,35439.02254
6877,8,8,0.000116,0.25,7,0.02921,7,0.303838,0.321201,3515.613969
1551,4,4,0.000083,0,0,0.019149,7,0.292512,0.30775,7168.083958
1579,9,9,0.000136,0.055556,2,0.01199,7,0.271698,0.283281,8523.695213
